,date,station_name,count(card_id)
584,2020-09-23,(12001) Carrera 43,382
585,2020-04-04,(40002) Manitas,158
586,2020-07-29,(40003) Mirador del Paraiso,1721
587,2020-07-19,(40003) Mirador del Paraiso,451
588,2020-03-10,(40003) Mirador del Paraiso,114
589,2020-02-07,(50002) Corral Calle 40 Sur,174
590,2020-03-12,(02104) Calle 146,125
591,2020-05-21,(02204) Pepe Sierra,186
592,2020-05-10,(03006) NIZA - CALLE 127,45
593,2020-03-24,(03009) Av. Suba- Calle 116,168
594,2020-01-02,(03010) PUENTE LARGO,327
595,2020-09-08,(04000) Cabecera Calle 80 - intermunicipal,577
596,2020-09-02,(06002) Normandía,201
597,2020-01-26,(06108) Concejo de Bogotá,81
598,2020-07-12,(06111) Universidades,140
599,2020-05-07,(07002) MADELENA,502
600,2020-07-25,(07003) SEVILLANA,224
601,2020-04-15,(07010) Bosa,400
602,2020-04-01,(07104) Simon Bolivar,94
603,2020-06-12,(07105) MOVISTAR ARENA,65
604,2020-06-13,(07107) U. NACIONAL,103
605,2020-08-10,(07107) U. NACIONAL,112
606,2020-08-01,(07200) Tygua-San José,135
607,2020-09-10,(07200) Tygua-San José,178
608,2020-02-29,(07201) Guatoque -Veraguas,379
609,2020-10-03,(07201) Guatoque -Veraguas,102
610,2020-08-07,(09107) Hortúa,196
611,2020-05-14,(09109) Tercer Milenio,167
612,2020-06-11,(09109) Tercer Milenio,205
613,2020-04-17,(09114) Calle 26,64
614,2020-01-25,(09116) Avenida 39,274
615,2020-06-27,(09117) Calle 45,264
616,2020-04-27,(09123) Calle 76,88
617,2020-08-29,(09123) Calle 76,166
618,2020-07-29,(10005) Bicentenario - alimentacion,213
619,2020-03-01,(10007) Las Nieves,71
620,2020-05-07,(40001) Juan Pablo II,398
621,2020-04-17,(02000) Cabecera Autopista Norte - intermunicipal,181
622,2020-09-20,(02102) Calle 161,73
623,2020-10-12,(03003) 21 ANGELES,107
624,2020-03-26,(04102) Avenida Boyaca,93
625,2020-03-12,(05002) Tintal,202
626,2020-06-04,(06102) Salitre El Greco,68
627,2020-08-24,(06109) Centro Memoria,59
628,2020-05-22,(09106) Nariño,324
629,2020-04-22,(09108) Hospital,39
630,2020-03-13,(09115) Calle 34,88
631,2020-02-02,(10005) Bicentenario,46
632,2020-02-23,(12000) Puente Aranda,22
633,2020-03-08,(12000) Puente Aranda,34
634,2020-03-12,(02101) Toberín,200
635,2020-10-12,(06002) Normandía,87
636,2020-06-07,(06104) Gobernación,24
637,2020-07-16,(06105) Quinta Paredes,52
638,2020-03-29,(06107) Ciudad Universitaria,17
639,2020-05-31,(07002) MADELENA,176
640,2020-05-25,(07112) COMUNEROS,149
641,2020-04-03,(08000) Portal Tunal,233
642,2020-04-12,(08001) Parque el Tunal,68
643,2020-04-11,(09101) Quiroga,234
644,2020-05-22,(10006) San Victorino,69
645,2020-03-17,(10008) San Diego,132
646,2020-09-24,(14004) Museo del Oro,48
647,2020-04-08,(04102) Avenida Boyaca,84
648,2020-08-22,(07101) CASTELLANA,36
649,2020-09-12,(09111) Calle 19,202
650,2020-03-28,(10006) San Victorino,43
651,2020-05-25,(10006) San Victorino,39
652,2020-06-02,(03009) Av. Suba- Calle 116,136
653,2020-04-08,(05102) Av. Américas - Av. Boyacá,79
654,2020-07-25,(08000) Portal Tunal,254
655,2020-03-29,(03012) SUBA - CALLE 95,28
656,2020-07-18,(06102) Salitre El Greco,36
657,2020-04-26,(07003) SEVILLANA,64
658,2020-03-13,(09110) Avenida Jimenez,53
659,2020-08-09,(12004) Carrera 22,21
660,2020-07-30,(14001) La Sabana,31
661,2020-08-09,(02102) Calle 161,46
662,2020-07-15,(02205) Calle 106,61
663,2020-05-03,(07106) EL CAMPIN,44
664,2020-06-18,(03004) GRATAMIRA,14
665,2020-04-19,(06104) Gobernación,31
666,2020-08-31,(14004) Museo del Oro,41
667,2020-04-10,(04102) Avenida Boyaca,31
668,2020-10-10,(06105) Quinta Paredes,41
669,2020-09-06,(12002) CDS - Carrera 32,18
670,2020-03-21,(07102) NQS - CALLE 75,38
671,2020-06-27,(50002) Corral Calle 40 Sur,27
672,2020-07-17,(03014) SAN MARTIN,15
673,2020-01-01,(12002) CDS - Carrera 32,12
674,2019-12-31,(03010) PUENTE LARGO,8
675,2020-09-04,(02000) Cabecera Autopista Norte,1158
676,2020-07-10,(02000) Cabecera Autopista Norte - alimentacion,4921
677,2020-07-05,(02000) Cabecera Autopista Norte - alimentacion,1847
678,2020-08-19,(02000) Cabecera Autopista Norte - intermunicipal,489
679,2020-09-29,(02000) Cabecera Autopista Norte - intermunicipal,745
680,2020-02-07,(02001) Centro Comercial Santa Fe,5334
681,2020-04-14,(02101) Toberín,587
682,2020-02-21,(02101) Toberín,14847
683,2020-03-18,(02101) Toberín,5825
684,2020-02-08,(02103) Mazurén,1150
685,2020-08-31,(02103) Mazurén,174
686,2020-09-12,(02104) Calle 146,487
687,2020-05-28,(02104) Calle 146,463
688,2020-04-25,(02200) Alcalá,452
689,2020-09-22,(02200) Alcalá,1149
690,2020-03-01,(02200) Alcalá,1611
691,2020-02-20,(02201) Prado,4904
692,2020-04-20,(02201) Prado,299
693,2020-04-19,(02201) Prado,130
694,2020-02-17,(02204) Pepe Sierra,2408
695,2020-02-14,(02205) Calle 106,1062
696,2020-03-16,(02300) Calle 100,1030
697,2020-02-05,(02302) Virrey,527
698,2020-05-24,(03000) Portal Suba - alimentacion,1705
699,2020-08-18,(03000) Portal Suba - alimentacion,6528
700,2020-07-10,(03000) Portal Suba - alimentacion,7834
701,2020-05-15,(03001) LA CAMPIÑA,905
702,2020-05-23,(03002) SUBA - TV- 91,433
703,2020-02-13,(03003) 21 ANGELES,1885
704,2020-06-09,(03003) 21 ANGELES,300
705,2020-05-21,(03003) 21 ANGELES,256
706,2020-05-28,(03003) 21 ANGELES,277
707,2020-07-07,(03005) SUBA - AV. BOYACA,309
708,2020-06-21,(03007) HUMEDAL CORDOBA,26
709,2020-03-25,(03011) SUBA - CALLE 100,79
710,2020-04-14,(03012) SUBA - CALLE 95,66
711,2020-05-13,(03013) RIO NEGRO,97
712,2020-01-23,(04000) Cabecera Calle 80,7579
713,2020-09-12,(04000) Cabecera Calle 80,766
714,2020-10-06,(04000) Cabecera Calle 80,1236
715,2020-09-21,(04000) Cabecera Calle 80 - alimentacion,4168
716,2020-02-29,(04000) Cabecera Calle 80 - alimentacion,15380
717,2020-06-25,(04000) Cabecera Calle 80 - alimentacion,4722
718,2020-04-07,(04002) Carrera 90,340
719,2020-06-22,(04002) Carrera 90,217
720,2020-05-17,(04003) Avenida Ciudad de Cali,242
721,2020-09-16,(04102) Avenida Boyaca,245
722,2020-08-16,(04104) Avenida 68,94
723,2020-05-07,(04104) Avenida 68,181
724,2020-02-27,(04105) Carrera 53,1058
725,2020-09-13,(04105) Carrera 53,76
726,2020-09-03,(04108) El Polo,133
727,2020-09-09,(04108) El Polo,150
728,2020-03-30,(05000) Portal Américas,1370
729,2020-04-03,(05000) Portal Américas,1393
730,2020-08-14,(05000) Portal Américas,3290
731,2020-04-12,(05000) Portal Américas,441
732,2020-02-17,(05000) Portal Américas - alimentacion,43039
733,2020-10-04,(05000) Portal Américas - alimentacion,4422
734,2020-08-17,(05000) Portal Américas - alimentacion,3686
735,2020-04-22,(05002) Tintal,1701
736,2020-08-29,(05002) Tintal,2311
737,2020-05-21,(05005) Transversal 86,336
738,2020-01-25,(05100) Banderas P. Central - alimentacion,8930
739,2020-08-12,(05101) Mandalay - Cr.73,121
740,2020-06-14,(05102) Av. Américas - Av. Boyacá,43
741,2020-08-14,(05102) Av. Américas - Av. Boyacá,203
742,2020-03-12,(05103) Marsella,43
743,2020-07-24,(05103) Marsella,295
744,2020-06-23,(05107) Américas - Cr.53,243
745,2020-08-14,(05107) Américas - Cr.53,185
746,2020-03-30,(06000) Portal Eldorado,242
747,2020-08-02,(06000) Portal Eldorado,119
748,2020-04-03,(06000) Portal Eldorado - alimentacion,2376
749,2020-01-10,(06001) Modelia,1050
750,2020-02-18,(06001) Modelia,1935
751,2020-08-27,(06001) Modelia,142
752,2020-08-29,(06001) Modelia,123
753,2020-02-22,(06100) Av. Rojas,737
754,2020-02-11,(06101) El Tiempo,1552
755,2020-06-26,(06101) El Tiempo,102
756,2020-04-02,(06103) CAN,99
757,2020-05-23,(06106) Recinto Ferial,73
758,2020-06-05,(06106) Recinto Ferial,94
759,2020-02-26,(06108) Concejo de Bogotá,443
760,2020-02-03,(06109) Centro Memoria,420
761,2020-09-17,(06111) Universidades,523
762,2020-09-24,(06111) Universidades,503
763,2020-04-15,(07000) Portal Sur,1017
764,2020-04-01,(07000) Portal Sur,999
765,2020-08-02,(07000) Portal Sur,426
766,2020-03-29,(07001) PERDOMO,135
767,2020-02-20,(07002) MADELENA,5527
768,2020-06-12,(07003) SEVILLANA,384
769,2020-08-24,(07003) SEVILLANA,396
770,2020-02-23,(07004) VENECIA,963
771,2020-09-01,(07004) VENECIA,964
772,2020-01-02,(07005) ALQUERIA,1074
773,2020-03-17,(07006) General Santander - alimentacion,1208
774,2020-05-08,(07006) General Santander - alimentacion,313
775,2020-04-09,(07009) SENA,121
776,2020-08-21,(07010) Bosa,924
777,2020-09-19,(07103) AV. CHILE,241
778,2020-01-01,(07104) Simon Bolivar,83
779,2020-09-07,(07104) Simon Bolivar,175
780,2020-03-16,(07105) MOVISTAR ARENA,250
781,2020-08-23,(07108) Av. El Dorado,19
782,2020-09-29,(07112) COMUNEROS,652
783,2020-03-21,(07112) COMUNEROS,224
784,2020-07-14,(07113) SANTA ISABEL,317
785,2020-09-24,(07200) Tygua-San José,192
786,2020-01-16,(07201) Guatoque -Veraguas,742
787,2020-02-14,(07503) SAN MATEO,44584
788,2020-07-31,(07505) LEON XIII,2600
789,2020-02-29,(08000) Portal Tunal,1005
790,2020-03-01,(08000) Portal Tunal,396
791,2020-01-19,(08000) Portal Tunal - alimentacion,5847
792,2020-02-12,(08000) Portal Tunal - alimentacion,28554
793,2020-06-06,(08001) Parque el Tunal,361
794,2020-08-12,(08001) Parque el Tunal,521
795,2020-03-08,(08002) Biblioteca,239
796,2020-02-28,(09000) Cabecera Usme,7446
797,2020-08-14,(09000) Cabecera Usme,1950
798,2020-02-26,(09002) Consuelo,1550
799,2020-02-05,(09002) Consuelo,1570
800,2020-08-03,(09003) Socorro,530
801,2020-05-24,(09003) Socorro,152
802,2020-02-11,(09004) Santa Lucía,7974
803,2020-02-24,(09100) Calle 40 Sur,8079
804,2020-08-01,(09100) Calle 40 Sur,1321
805,2020-06-18,(09104) Restrepo,1505
806,2020-07-22,(09106) Nariño,362
807,2020-08-11,(09107) Hortúa,395
808,2020-03-02,(09110) Avenida Jimenez,644
809,2020-07-24,(09110) Avenida Jimenez,113
810,2020-05-14,(09111) Calle 19,229
811,2020-05-10,(09001) Molinos,541
812,2020-04-15,(09002) Consuelo,257
813,2020-07-03,(09113) Calle 22,280
814,2020-01-15,(09113) Calle 22,599
815,2020-02-07,(09115) Calle 34,1325
816,2020-01-17,(09117) Calle 45,1543
817,2020-10-01,(09119) Calle 57,298
818,2020-01-04,(09119) Calle 57,493
819,2020-08-24,(09120) Calle 63,202
820,2020-09-15,(09122) Calle 72,475
821,2020-04-01,(10000) Portal 20 de Julio - alimentacion,3209
822,2020-04-13,(10002) Av. Primero de Mayo,1340
823,2020-01-22,(10002) Av. Primero de Mayo,8609
824,2020-05-05,(10002) Av. Primero de Mayo,1644
825,2020-08-24,(10002) Av. Primero de Mayo,1997
826,2020-02-20,(10005) Bicentenario - alimentacion,752
827,2020-02-13,(10006) San Victorino,360
828,2020-02-06,(12000) Puente Aranda,138
829,2020-07-07,(12001) Carrera 43,303
830,2020-08-29,(12001) Carrera 43,233
831,2020-02-14,(12002) CDS - Carrera 32,197
832,2020-02-07,(12003) Ricaurte,194
833,2020-01-29,(12007) Zona Industrial,322
834,2020-02-27,(12007) Zona Industrial,315
835,2020-07-27,(12007) Zona Industrial,60
836,2020-03-01,(14005) Las Aguas,255
837,2020-07-04,(40002) Manitas,432
838,2020-04-02,(40002) Manitas,205
839,2020-07-07,(40003) Mirador del Paraiso,2015
840,2020-08-02,(50003) Corral Molinos,480
841,2020-04-17,(02204) Pepe Sierra,190
842,2020-04-27,(02205) Calle 106,57
843,2020-08-13,(02303) Calle 85,107
844,2020-06-04,(02502) Terminal,353
845,2020-09-27,(03001) LA CAMPIÑA,391
846,2020-02-14,(03004) GRATAMIRA,262
847,2020-08-30,(03006) NIZA - CALLE 127,74
848,2020-09-14,(04103) Las Ferias,195
849,2020-07-15,(05005) Transversal 86,77
850,2020-07-29,(05102) Av. Américas - Av. Boyacá,163
851,2020-06-04,(05105) Pradera,162
852,2020-01-04,(06103) CAN,167
853,2020-07-13,(07001) PERDOMO,807
854,2020-05-17,(07002) MADELENA,141
855,2020-08-16,(07004) VENECIA,242
856,2020-04-22,(07010) Bosa,460
857,2020-01-24,(07105) MOVISTAR ARENA,407
858,2020-08-11,(07113) SANTA ISABEL,315
859,2020-02-10,(07200) Tygua-San José,741
860,2020-04-15,(07200) Tygua-San José,103
861,2020-06-14,(08000) Portal Tunal,150
862,2020-04-14,(09107) Hortúa,272
863,2020-06-29,(09110) Avenida Jimenez,92
864,2020-03-18,(09116) Avenida 39,240
865,2020-05-05,(09119) Calle 57,186
866,2020-06-10,(09119) Calle 57,252
867,2020-04-05,(09119) Calle 57,89
868,2020-05-06,(09122) Calle 72,320
869,2020-09-28,(09123) Calle 76,191
870,2020-04-16,(10007) Las Nieves,48
871,2020-09-29,(14004) Museo del Oro,44
872,2020-08-05,(14005) Las Aguas,110
873,2020-06-21,(02102) Calle 161,64
874,2020-04-29,(02202) Calle 127,266
875,2020-09-19,(02205) Calle 106,71
876,2020-05-04,(03006) NIZA - CALLE 127,82
877,2020-06-14,(04106) Carrera 47,102
878,2020-05-19,(06002) Normandía,183
879,2020-07-08,(06103) CAN,105
880,2020-09-13,(06111) Universidades,147
881,2020-10-06,(07106) EL CAMPIN,166
882,2020-04-13,(09106) Nariño,193
883,2020-03-13,(09107) Hortúa,55
884,2020-06-12,(09115) Calle 34,253
885,2020-03-13,(09120) Calle 63,146
886,2020-07-21,(09122) Calle 72,410
887,2020-06-18,(10003) Ciudad Jardín,220
888,2020-07-29,(10008) San Diego,58
889,2020-04-12,(14001) La Sabana,23
890,2020-08-20,(14001) La Sabana,52
891,2020-08-16,(03005) SUBA - AV. BOYACA,106
892,2020-06-15,(04000) Cabecera Calle 80 - intermunicipal,99
893,2020-06-08,(04108) El Polo,102
894,2020-09-03,(06105) Quinta Paredes,40
895,2020-09-28,(07101) CASTELLANA,61
896,2020-04-16,(07102) NQS - CALLE 75,59
897,2020-04-17,(09106) Nariño,218
898,2020-01-25,(10005) Bicentenario,117
899,2020-09-27,(40001) Juan Pablo II,217
900,2020-05-21,(03014) SAN MARTIN,21
901,2020-06-30,(06105) Quinta Paredes,59
902,2020-08-02,(07101) CASTELLANA,23
903,2020-04-14,(10004) Policarpa,92
904,2020-07-20,(02000) Cabecera Autopista Norte - intermunicipal,101
905,2020-04-22,(06105) Quinta Paredes,33
906,2020-03-13,(07200) Tygua-San José,14
907,2020-06-10,(02302) Virrey,118
908,2020-06-14,(10004) Policarpa,79
909,2020-04-22,(10005) Bicentenario,32
910,2020-04-07,(06102) Salitre El Greco,50
911,2020-04-18,(07106) EL CAMPIN,62
912,2020-04-09,(06100) Av. Rojas,26
913,2020-02-02,(10007) Las Nieves,15
914,2020-01-26,(10008) San Diego,78
915,2020-07-20,(50002) Corral Calle 40 Sur,7
916,2020-03-12,(10010) San Bernardo,55
917,2020-08-03,(14001) La Sabana,23
918,2020-04-12,(06102) Salitre El Greco,27
919,2020-08-10,(50002) Corral Calle 40 Sur,35
920,2020-04-26,(07102) NQS - CALLE 75,24
921,2020-08-24,(14004) Museo del Oro,18
922,2020-01-15,(02000) Cabecera Autopista Norte,8493
923,2020-05-28,(02000) Cabecera Autopista Norte,869
924,2020-09-05,(02000) Cabecera Autopista Norte,864
925,2020-06-07,(02000) Cabecera Autopista Norte,282
926,2020-06-09,(02000) Cabecera Autopista Norte - alimentacion,4370
927,2020-07-27,(02000) Cabecera Autopista Norte - intermunicipal,588
928,2020-03-07,(02101) Toberín,6367
929,2020-01-12,(02101) Toberín,1628
930,2020-03-19,(02102) Calle 161,643
931,2020-04-27,(02103) Mazurén,61
932,2020-02-25,(02104) Calle 146,10007
933,2020-08-26,(02105) Calle 142,478
934,2020-08-25,(02105) Calle 142,496
935,2020-04-23,(02200) Alcalá,546
936,2020-02-25,(02202) Calle 127,3533
937,2020-01-17,(02204) Pepe Sierra,2012
938,2020-03-07,(02205) Calle 106,451
939,2020-02-22,(02300) Calle 100,1044
940,2020-03-06,(02302) Virrey,458
941,2020-03-02,(02302) Virrey,452
942,2020-03-03,(02502) Terminal,6045
943,2020-06-15,(03000) Portal Suba,338
944,2020-05-16,(03000) Portal Suba,656
945,2020-09-20,(03000) Portal Suba - alimentacion,2581
946,2020-10-04,(03000) Portal Suba - alimentacion,2711
947,2020-02-29,(03001) LA CAMPIÑA,4037
948,2020-06-07,(03001) LA CAMPIÑA,267
949,2020-04-05,(03001) LA CAMPIÑA,212
950,2020-03-18,(03003) 21 ANGELES,884
951,2020-04-02,(03003) 21 ANGELES,151
952,2020-02-12,(03005) SUBA - AV. BOYACA,2363
953,2020-06-12,(03005) SUBA - AV. BOYACA,294
954,2020-03-26,(03005) SUBA - AV. BOYACA,141
955,2020-08-13,(03006) NIZA - CALLE 127,115
956,2020-06-08,(03007) HUMEDAL CORDOBA,55
957,2020-02-14,(03010) PUENTE LARGO,1171
958,2020-01-20,(03010) PUENTE LARGO,1069
959,2020-09-17,(03011) SUBA - CALLE 100,117
960,2020-03-28,(03011) SUBA - CALLE 100,71
961,2020-03-31,(03012) SUBA - CALLE 95,63
962,2020-04-26,(03013) RIO NEGRO,30
963,2020-09-09,(04000) Cabecera Calle 80 - alimentacion,5015
964,2020-03-18,(04000) Cabecera Calle 80 - intermunicipal,1171
965,2020-02-07,(04002) Carrera 90,4080
966,2020-10-01,(04002) Carrera 90,926
967,2020-05-14,(04002) Carrera 90,532
968,2020-02-18,(04003) Avenida Ciudad de Cali,6881
969,2020-01-25,(04003) Avenida Ciudad de Cali,3440
970,2020-08-19,(04100) Carrera 77,1196
971,2020-03-15,(04104) Avenida 68,256
972,2020-07-23,(04104) Avenida 68,223
973,2020-01-18,(04106) Carrera 47,540
974,2020-06-24,(04108) El Polo,129
975,2020-05-10,(05000) Portal Américas,436
976,2020-02-17,(05001) Patio Bonito,8299
977,2020-07-22,(05001) Patio Bonito,1791
978,2020-01-13,(05002) Tintal,10713
979,2020-03-11,(05005) Transversal 86,3085
980,2020-09-14,(05005) Transversal 86,460
981,2020-08-12,(05100) Banderas P. Central - alimentacion,3406
982,2020-06-24,(05102) Av. Américas - Av. Boyacá,234
983,2020-10-07,(05103) Marsella,598
984,2020-02-04,(05103) Marsella,3464
985,2020-05-21,(05107) Américas - Cr.53,131
986,2020-05-30,(05107) Américas - Cr.53,127
987,2020-07-12,(06000) Portal Eldorado - alimentacion,1562
988,2020-08-05,(06000) Portal Eldorado - alimentacion,3196
989,2020-02-12,(06002) Normandía,2877
990,2020-08-12,(06002) Normandía,167
991,2020-02-12,(06102) Salitre El Greco,755
992,2020-10-07,(06102) Salitre El Greco,69
993,2020-02-01,(06103) CAN,329
994,2020-03-09,(06104) Gobernación,33
995,2020-01-31,(06104) Gobernación,443
996,2020-03-02,(06107) Ciudad Universitaria,812
997,2020-04-14,(06107) Ciudad Universitaria,46
998,2020-05-05,(06108) Concejo de Bogotá,54
999,2020-06-16,(06109) Centro Memoria,85
1000,2020-04-25,(07000) Portal Sur,750
1001,2020-05-12,(07001) PERDOMO,771
1002,2020-06-25,(07002) MADELENA,965
1003,2020-10-05,(07003) SEVILLANA,520
1004,2020-08-13,(07003) SEVILLANA,382
1005,2020-04-09,(07004) VENECIA,188
1006,2020-01-31,(07005) ALQUERIA,2498
1007,2020-05-11,(07006) General Santander,373
1008,2020-01-29,(07006) General Santander - alimentacion,1784
1009,2020-09-14,(07006) General Santander - alimentacion,465
1010,2020-05-12,(07006) General Santander - alimentacion,340
1011,2020-05-19,(07010) Bosa,751
1012,2020-09-18,(07102) NQS - CALLE 75,106
1013,2020-09-24,(07102) NQS - CALLE 75,106
1014,2020-01-05,(07103) AV. CHILE,335
1015,2020-08-08,(07103) AV. CHILE,200
1016,2020-05-06,(07103) AV. CHILE,229
1017,2020-07-22,(07104) Simon Bolivar,171
1018,2020-09-01,(07106) EL CAMPIN,124
1019,2020-01-31,(07107) U. NACIONAL,640
1020,2020-09-26,(07108) Av. El Dorado,63
1021,2020-03-27,(07109) CAD,159
1022,2020-02-14,(07110) PALOQUEMAO,665
1023,2020-06-11,(07111) NQS - RICAURTE,248
1024,2020-01-07,(07113) SANTA ISABEL,1329
1025,2020-03-02,(07113) SANTA ISABEL,2064
1026,2020-08-21,(07113) SANTA ISABEL,324
1027,2020-03-11,(07200) Tygua-San José,561
1028,2020-01-05,(07503) SAN MATEO,7592
1029,2020-01-19,(07503) SAN MATEO,9536
1030,2020-04-10,(07503) SAN MATEO,1944
1031,2020-06-16,(07505) LEON XIII,2961
1032,2020-06-26,(07505) LEON XIII,3063
1033,2020-07-12,(07506) DESPENSA,147
1034,2020-09-11,(08000) Portal Tunal - alimentacion,7224
1035,2020-07-09,(08001) Parque el Tunal,566
1036,2020-06-27,(08001) Parque el Tunal,417
1037,2020-09-07,(08001) Parque el Tunal,527
1038,2020-06-21,(08002) Biblioteca,120
1039,2020-03-16,(09000) Cabecera Usme,5770
1040,2020-10-06,(09000) Cabecera Usme - alimentacion,11168
1041,2020-03-10,(09000) Cabecera Usme - alimentacion,702
1042,2020-07-31,(09002) Consuelo,445
1043,2020-09-25,(09002) Consuelo,575
1044,2020-05-17,(09002) Consuelo,128
1045,2020-10-12,(09003) Socorro,232
1046,2020-05-02,(09004) Santa Lucía,1211
1047,2020-08-26,(09101) Quiroga,589
1048,2020-09-06,(09103) Olaya,397
1049,2020-07-04,(09105) Río Fucha,90
1050,2020-01-30,(09106) Nariño,2017
1051,2020-06-15,(09107) Hortúa,184
1052,2020-04-29,(09107) Hortúa,302
1053,2020-09-13,(09113) Calle 22,155
1054,2020-04-22,(09115) Calle 34,156
1055,2020-01-04,(09116) Avenida 39,169
1056,2020-01-12,(09117) Calle 45,481
1057,2020-07-03,(09118) Marly,544
1058,2020-07-09,(09118) Marly,502
1059,2020-09-23,(09119) Calle 57,300
1060,2020-07-02,(09120) Calle 63,388
1061,2020-01-06,(09123) Calle 76,286
1062,2020-02-12,(10000) Portal 20 de Julio,10522
1063,2020-08-04,(10000) Portal 20 de Julio,2263
1064,2020-08-09,(10000) Portal 20 de Julio - alimentacion,1449
1065,2020-02-09,(10001) Country Sur,925
1066,2020-01-29,(10003) Ciudad Jardín,1170
1067,2020-01-11,(10003) Ciudad Jardín,533
1068,2020-08-26,(10004) Policarpa,179
1069,2020-09-02,(10005) Bicentenario,50
1070,2020-10-06,(10005) Bicentenario,38
1071,2020-07-23,(10005) Bicentenario - alimentacion,182
1072,2020-02-03,(10008) San Diego,231
1073,2020-02-09,(10009) Museo Nacional,167
1074,2020-04-13,(10010) San Bernardo,401
1075,2020-03-19,(12000) Puente Aranda,67
1076,2020-07-03,(12001) Carrera 43,292
1077,2020-05-18,(12001) Carrera 43,200
1078,2020-02-18,(12003) Ricaurte,204
1079,2020-08-15,(40002) Manitas,372
1080,2020-06-09,(40003) Mirador del Paraiso,1794
1081,2020-08-10,(40003) Mirador del Paraiso,1728
1082,2020-10-09,(40003) Mirador del Paraiso,2057
1083,2020-01-05,(40003) Mirador del Paraiso,1658
1084,2020-10-11,(50003) Corral Molinos,673
1085,2020-09-22,(02204) Pepe Sierra,236
1086,2020-01-04,(02205) Calle 106,205
1087,2020-05-23,(02205) Calle 106,68
1088,2020-07-23,(02205) Calle 106,62
1089,2020-08-04,(02205) Calle 106,59
1090,2020-05-03,(02302) Virrey,87
